epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,1.619040,#na#,00:09
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.006719,0.006825,0.998644,0.449842,0.066396,0.120156,04:53
1,0.004568,0.004687,0.998812,0.755010,0.188811,0.321814,04:49
2,0.003796,0.004005,0.998916,0.823210,0.262180,0.418495,04:51
3,0.003182,0.003876,0.998945,0.834982,0.277368,0.440973,04:51
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.003558,#na#,00:07
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.002906,0.003875,0.998952,0.830980,0.279812,0.446035,04:54
1,0.002624,0.003779,0.998967,0.815696,0.312037,0.475513,04:48
2,0.002752,0.003654,0.998998,0.824604,0.338875,0.499044,04:51
3,0.002617,0.003645,0.999007,0.826789,0.338810,0.504090,04:51
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.002271,#na#,00:04
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.002232,0.003717,0.998991,0.819967,0.334663,0.494551,04:54
1,0.002108,0.003693,0.998999,0.807851,0.362982,0.514351,04:49
2,0.002308,0.003572,0.999021,0.809876,0.384289,0.533153,04:51
3,0.002183,0.003569,0.999026,0.810193,0.383148,0.534621,04:51
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.001533,#na#,00:04
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.001621,0.003712,0.999011,0.798681,0.374501,0.524525,04:54
1,0.001617,0.003747,0.999020,0.792396,0.404133,0.541817,04:49
2,0.001901,0.003625,0.999037,0.790596,0.424206,0.557101,04:51
3,0.001833,0.003615,0.999041,0.798282,0.425014,0.560380,04:51
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.001170,#na#,00:04
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.001086,0.003870,0.999021,0.783946,0.403809,0.542587,04:54
1,0.001161,0.003977,0.999027,0.774461,0.432478,0.556399,04:49
2,0.001528,0.003798,0.999039,0.772006,0.454925,0.573949,04:51
3,0.001540,0.003774,0.999046,0.775301,0.458394,0.578169,04:51
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.000866,#na#,00:04
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.000671,0.004176,0.999027,0.769745,0.432421,0.555712,04:54
1,0.000777,0.004377,0.999027,0.748825,0.455117,0.568002,04:49
2,0.001197,0.004112,0.999031,0.750278,0.477463,0.581620,04:51
3,0.001307,0.004054,0.999036,0.748934,0.485766,0.585946,04:51
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.000633,#na#,00:04
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.000379,0.004595,0.999036,0.756629,0.459154,0.568176,04:54
1,0.000511,0.004751,0.999014,0.729201,0.473506,0.571582,04:49
2,0.000923,0.004452,0.999025,0.739234,0.495764,0.585250,04:51
3,0.001145,0.004358,0.999033,0.734447,0.499341,0.592342,04:52
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.000501,#na#,00:04
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.000217,0.005097,0.999032,0.748698,0.469302,0.572602,04:54
1,0.000354,0.005163,0.999010,0.724353,0.491626,0.578760,04:49
2,0.000718,0.004813,0.999024,0.728740,0.503388,0.588353,04:51
3,0.001024,0.004678,0.999025,0.722264,0.511207,0.594894,04:51
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.000419,#na#,00:04
epoch,train_loss,valid_loss,accuracy_thresh,multi_label_precision,multi_label_recall,fbeta,time
0,0.000132,0.005539,0.999040,0.742985,0.482180,0.579349,04:54
1,0.000212,0.005646,0.999026,0.732140,0.490524,0.579693,04:49
2,0.000518,0.005201,0.999022,0.718293,0.517408,0.594992,04:51
3,0.000950,0.005013,0.999019,0.716989,0.522474,0.597729,04:51
